dttm,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon,dttm,generation_biomass,generation_fossil_brown_coal_lignite,generation_fossil_coal_derived_gas,generation_fossil_gas,generation_fossil_hard_coal,generation_fossil_oil,generation_fossil_oil_shale,generation_fossil_peat,generation_geothermal,generation_hydro_pumped_storage_consumption,generation_hydro_run_of_river_and_poundage,generation_hydro_water_reservoir,generation_marine,generation_nuclear,generation_other,generation_other_renewable,generation_solar,generation_waste,generation_wind_offshore,generation_wind_onshore,forecast_solar_day_ahead,forecast_wind_onshore_day_ahead,total_load_forecast,total_load_actual,price_day_ahead,price_actual
"2015-01-13 23:00:00+01:00",279.883,279.883,279.883,1033,85,1,37,0,0,0,0,800,clear,"sky is clear","01n","2015-01-13 23:00:00+01:00",532,959,0,6989,7192,346,0,0,0,90,1048,1883,0,7099,80,76,35,270,0,5925,6,5770,31228,30733,54.96,67
"2015-01-14 00:00:00+01:00",278.105,278.105,278.105,1033,82,1,13,0,0,0,32,802,clouds,"scattered clouds","03n","2015-01-14 00:00:00+01:00",528,884,0,5673,6948,287,0,0,0,771,985,1290,0,7098,80,71,28,270,0,6174,1,5993,28401,28057,48.04,60.23
"2015-01-14 01:00:00+01:00",278.105,278.105,278.105,1033,82,1,13,0,0,0,32,802,clouds,"scattered clouds","03n","2015-01-14 01:00:00+01:00",531,809,0,4462,6121,282,0,0,0,964,841,539,0,7099,80,71,28,269,0,6637,3,6256,25944,25764,43.22,54.69
"2015-01-14 02:00:00+01:00",278.328,278.328,278.328,1033,78,2,24,0,0,0,24,801,clouds,"few clouds","02n","2015-01-14 02:00:00+01:00",535,615,0,4247,5281,283,0,0,0,1264,829,517,0,7100,80,72,27,269,0,6808,1,6577,24597,24495,43.05,53.88
"2015-01-14 03:00:00+01:00",278.328,278.328,278.328,1033,78,2,24,0,0,0,24,801,clouds,"few clouds","02n","2015-01-14 03:00:00+01:00",530,555,0,4314,5202,283,0,0,0,1868,832,601,0,7099,80,71,27,269,0,6744,1,6625,24158,23887,43.21,53.19
"2015-01-14 04:00:00+01:00",278.328,278.328,278.328,1033,78,2,24,0,0,0,24,801,clouds,"few clouds","02n","2015-01-14 04:00:00+01:00",524,539,0,4325,5267,280,0,0,0,1966,827,602,0,7098,80,71,27,260,0,6780,0,6428,24076,23892,43.05,52.57
"2015-01-14 05:00:00+01:00",279.009,279.009,279.009,1033,87,2,67,0,0,0,64,803,clouds,"broken clouds","04n","2015-01-14 05:00:00+01:00",524,585,0,4519,5587,277,0,0,0,1922,824,805,0,7098,80,72,27,257,0,6224,0,6395,24612,24438,46.83,57.13
"2015-01-14 06:00:00+01:00",279.009,279.009,279.009,1033,87,2,67,0,0,0,64,803,clouds,"broken clouds","04n","2015-01-14 06:00:00+01:00",532,754,0,4877,6404,281,0,0,0,935,840,1226,0,7096,80,71,27,255,0,5424,0,5557,27154,27040,60.69,70.06
"2015-01-14 07:00:00+01:00",279.009,279.009,279.009,1033,87,2,67,0,0,0,64,803,clouds,"broken clouds","04n","2015-01-14 07:00:00+01:00",540,832,0,5742,7072,324,0,0,0,8,905,3538,0,7097,84,70,32,269,0,4958,2,4933,32225,31798,68.03,76.53
"2015-01-14 08:00:00+01:00",279.009,279.009,279.009,1033,87,2,67,0,0,0,64,803,clouds,"broken clouds","04n","2015-01-14 08:00:00+01:00",539,974,0,6583,7498,343,0,0,0,0,1021,5459,0,7097,90,71,39,276,0,4773,58,4636,35671,35150,71.46,83.97
"2015-01-14 09:00:00+01:00",279.724,279.724,279.724,1034,86,1,9,0,0,0,8,800,clear,"sky is clear","02d","2015-01-14 09:00:00+01:00",535,981,0,6658,7571,345,0,0,0,1,991,5677,0,7097,92,70,411,282,0,4645,497,4658,36366,35953,78.9,92.24
"2015-01-14 10:00:00+01:00",279.724,279.724,279.724,1034,86,1,9,0,0,0,8,800,clear,"sky is clear","02d","2015-01-14 10:00:00+01:00",507,980,0,6920,7581,347,0,0,0,0,1034,5342,0,7098,91,70,1258,283,0,4425,1345,4549,36501,36439,81.12,97.95
"2015-01-14 11:00:00+01:00",288.753,288.753,288.753,1033,80,2,40,0,0,0,0,800,clear,"sky is clear","01d","2015-01-14 11:00:00+01:00",530,786,0,6651,7230,351,0,0,0,0,1020,5628,0,7099,90,72,1960,284,0,4302,2281,4313,36304,36048,77.15,94.52
"2015-01-14 12:00:00+01:00",288.822,288.822,288.822,1033,79,2,39,0,0,0,0,800,clear,"sky is clear","01d","2015-01-14 12:00:00+01:00",534,868,0,6661,7472,352,0,0,0,0,1085,4730,0,7099,88,75,2480,276,0,4677,2895,4447,35821,35561,71.15,86.31
"2015-01-14 13:00:00+01:00",288.753,288.753,288.753,1033,80,2,40,0,0,0,0,800,clear,"sky is clear","01d","2015-01-14 13:00:00+01:00",533,940,0,6446,7568,359,0,0,0,1,1031,4199,0,7099,87,73,2688,272,0,5121,3159,5041,35422,35186,68.25,79.91
"2015-01-14 14:00:00+01:00",291.114,291.114,291.114,1032,71,2,43,0,0,0,0,800,clear,"sky is clear","01d","2015-01-14 14:00:00+01:00",528,966,0,6415,7573,362,0,0,0,0,1100,2791,0,7099,83,71,2683,272,0,5330,3111,5388,34070,33909,63.89,76.06
"2015-01-14 15:00:00+01:00",291.041,291.041,291.041,1031,71,3,47,0,0,0,24,801,clouds,"few clouds","02d","2015-01-14 15:00:00+01:00",516,921,0,6723,7557,360,0,0,0,0,1065,2188,0,7098,79,73,2420,271,0,5528,2643,5530,33419,33322,63.01,75.64
"2015-01-14 16:00:00+01:00",291.114,291.114,291.114,1032,71,2,43,0,0,0,0,800,clear,"sky is clear","01d","2015-01-14 16:00:00+01:00",518,978,0,6275,7568,352,0,0,0,0,1082,2937,0,7099,81,76,2003,265,0,5518,1871,5641,33189,33330,64.89,77.09
"2015-01-14 17:00:00+01:00",285.835,285.835,285.835,1032,84,1,38,0,0,0,8,800,clear,"sky is clear","02d","2015-01-14 17:00:00+01:00",525,970,0,6931,7593,352,0,0,0,0,1068,3782,0,7099,88,76,905,264,0,5440,830,5604,33748,33811,67.11,79.62
"2015-01-14 18:00:00+01:00",287.185,287.185,287.185,1031,79,2,19,0,0,0,36,802,clouds,"scattered clouds","03n","2015-01-14 18:00:00+01:00",531,981,0,8088,7589,353,0,0,0,0,1100,4836,0,7099,89,75,213,255,0,5806,285,5888,36210,36114,69.96,88.06
"2015-01-14 19:00:00+01:00",287.185,287.185,287.185,1031,79,2,19,0,0,0,36,802,clouds,"scattered clouds","03n","2015-01-14 19:00:00+01:00",531,982,0,8441,7602,356,0,0,0,0,1090,5574,0,7100,82,80,112,254,0,6321,31,6335,38021,37535,70.52,88.75
"2015-01-14 20:00:00+01:00",282.45,282.45,282.45,1031,88,1,29,0,0,0,24,801,clouds,"few clouds","02n","2015-01-14 20:00:00+01:00",540,976,0,8539,7578,355,0,0,0,0,1084,5207,0,7101,84,80,79,265,0,6901,11,6924,38219,37633,68.75,86.91
"2015-01-14 21:00:00+01:00",282.45,282.45,282.45,1031,88,1,29,0,0,0,24,801,clouds,"few clouds","02n","2015-01-14 21:00:00+01:00",527,966,0,8809,7560,347,0,0,0,0,1081,3599,0,7102,90,80,32,265,0,7571,22,7523,37223,36809,62.99,79.91
"2015-01-14 22:00:00+01:00",282.45,282.45,282.45,1031,88,1,29,0,0,0,24,801,clouds,"few clouds","02n","2015-01-14 22:00:00+01:00",504,961,0,6398,7474,346,0,0,0,0,1028,3038,0,7102,82,79,31,265,0,7913,15,8025,34534,33939,55,70.11
"2015-01-14 23:00:00+01:00",280.086,280.086,280.086,1031,84,1,320,0,0,0,0,800,clear,"sky is clear","01n","2015-01-14 23:00:00+01:00",501,890,0,4840,6948,339,0,0,0,33,1011,1374,0,7102,80,78,31,261,0,8204,0,8085,31369,30630,45.67,59.27
"2015-01-15 00:00:00+01:00",280.086,280.086,280.086,1031,84,1,320,0,0,0,0,800,clear,"sky is clear","01n","2015-01-15 00:00:00+01:00",499,792,0,3825,6296,286,0,0,0,878,924,972,0,7105,80,72,31,263,0,8374,4,8424,28158,27865,39,49.14
"2015-01-15 01:00:00+01:00",280.086,280.086,280.086,1031,84,1,320,0,0,0,0,800,clear,"sky is clear","01n","2015-01-15 01:00:00+01:00",494,730,0,3485,5599,276,0,0,0,2130,795,993,0,7103,80,72,31,257,0,8407,0,8463,25897,25617,35,45.38
"2015-01-15 02:00:00+01:00",280.086,280.086,280.086,1031,84,1,320,0,0,0,0,800,clear,"sky is clear","01n","2015-01-15 02:00:00+01:00",464,553,0,3466,4801,293,0,0,0,2655,798,694,0,7103,79,72,31,257,0,8338,0,8402,24636,24269,34.73,43.68
"2015-01-15 03:00:00+01:00",278.589,278.589,278.589,1030,82,1,241,0,0,0,0,800,clear,"sky is clear","01n","2015-01-15 03:00:00+01:00",464,573,0,3536,4487,296,0,0,0,3060,821,604,0,7103,80,73,31,257,0,8323,0,8319,23966,23940,33.04,42.49
"2015-01-15 04:00:00+01:00",278.589,278.589,278.589,1030,82,1,241,0,0,0,0,800,clear,"sky is clear","01n","2015-01-15 04:00:00+01:00",463,567,0,3469,4427,294,0,0,0,3124,824,555,0,7104,80,71,31,263,0,8080,1,8337,23884,23762,32.25,40.7
"2015-01-15 05:00:00+01:00",277.501,277.501,277.501,1029,83,1,139,0,0,0,8,800,clear,"sky is clear","02n","2015-01-15 05:00:00+01:00",465,602,0,3424,4933,297,0,0,0,2926,819,520,0,7104,79,68,31,264,0,7901,1,8093,24391,24485,33,41.48
"2015-01-15 06:00:00+01:00",277.501,277.501,277.501,1029,83,1,139,0,0,0,8,800,clear,"sky is clear","02n","2015-01-15 06:00:00+01:00",496,626,0,3446,5435,299,0,0,0,1776,819,730,0,7102,78,70,31,261,0,8032,1,7992,26919,26919,38,46.24
"2015-01-15 07:00:00+01:00",277.501,277.501,277.501,1029,83,1,139,0,0,0,8,800,clear,"sky is clear","02n","2015-01-15 07:00:00+01:00",493,854,0,4156,6129,303,0,0,0,260,861,1230,0,7099,83,70,33,261,0,8288,21,8186,31770,31608,48.62,56.67
"2015-01-15 08:00:00+01:00",281.175,281.175,281.175,1030,84,3,185,0,0,0,56,803,clouds,"broken clouds","04n","2015-01-15 08:00:00+01:00",505,949,0,4660,6488,341,0,0,0,0,894,2650,0,7073,80,70,50,263,0,8799,73,8689,35369,34804,57.59,69.9
"2015-01-15 09:00:00+01:00",281.175,281.175,281.175,1030,84,3,185,0,0,0,56,803,clouds,"broken clouds","04d","2015-01-15 09:00:00+01:00",501,961,0,4292,6525,345,0,0,0,0,935,3255,0,7065,57,71,562,242,0,9263,567,9166,36242,35815,63.01,76.22
"2015-01-15 10:00:00+01:00",281.175,281.175,281.175,1030,84,3,185,0,0,0,56,803,clouds,"broken clouds","04d","2015-01-15 10:00:00+01:00",485,979,0,4529,6524,345,0,0,0,1,955,3233,0,7066,56,72,1336,246,0,9169,1397,9423,36975,36260,64,79.18
"2015-01-15 11:00:00+01:00",289.893,289.893,289.893,1028,83,3,220,0,0,0,48,802,clouds,"scattered clouds","03d","2015-01-15 11:00:00+01:00",487,786,0,4674,6312,362,0,0,0,0,988,2520,0,7066,54,75,1984,242,0,9300,2191,9164,36838,35996,62.01,77.66
"2015-01-15 12:00:00+01:00",289.893,289.893,289.893,1028,83,3,220,0,0,0,48,802,clouds,"scattered clouds","03d","2015-01-15 12:00:00+01:00",483,794,0,4448,6248,362,0,0,0,79,1006,1811,0,7085,59,73,2287,260,0,9645,2556,9595,36431,35539,54.87,70.25
"2015-01-15 13:00:00+01:00",289.893,289.893,289.893,1028,83,3,220,0,0,0,48,802,clouds,"scattered clouds","03d","2015-01-15 13:00:00+01:00",484,939,0,4227,6270,363,0,0,0,1,1112,1621,0,7099,75,74,2274,257,0,9606,2640,9905,36047,35240,45.3,57.96
"2015-01-15 14:00:00+01:00",288.807,288.807,288.807,1026,75,6,232,0,0,0,32,802,clouds,"scattered clouds","03d","2015-01-15 14:00:00+01:00",488,904,0,3997,6044,362,0,0,0,190,1007,1335,0,7100,78,74,2062,266,0,9890,2457,9694,34655,34028,41.35,54.4
"2015-01-15 15:00:00+01:00",288.807,288.807,288.807,1026,75,6,232,0,0,0,32,802,clouds,"scattered clouds","03d","2015-01-15 15:00:00+01:00",496,848,0,3984,6075,360,0,0,0,266,1128,1256,0,7100,79,72,1593,266,0,10212,1902,10147,34111,33573,40.8,53.87
"2015-01-15 16:00:00+01:00",289.788,289.788,289.788,1026,72,7,231,0,0,0,0,800,clear,"sky is clear","01d","2015-01-15 16:00:00+01:00",469,940,0,4217,6046,364,0,0,0,195,1038,1482,0,7100,82,74,939,269,0,10274,1181,10370,34190,33637,45.03,57.8
"2015-01-15 17:00:00+01:00",286.957,286.957,286.957,1025,77,7,217,0,0,0,76,803,clouds,"broken clouds","04d","2015-01-15 17:00:00+01:00",441,908,0,4651,6197,367,0,0,0,3,1127,2018,0,7099,83,73,287,270,0,10112,454,10246,34596,34151,52.47,65.77
"2015-01-15 18:00:00+01:00",286.935,286.935,286.935,1021,76,7,218,0,0,0,72,803,clouds,"broken clouds","4","2015-01-15 18:00:00+01:00",488,950,0,4743,6449,366,0,0,0,0,1197,3590,0,7100,89,75,67,273,0,10081,61,10109,36820,36202,61.69,78.95
"2015-01-15 19:00:00+01:00",286.828,286.828,286.828,1021,80,7,216,0,0,0,82,803,clouds,"broken clouds","4","2015-01-15 19:00:00+01:00",513,962,0,4721,6607,367,0,0,0,0,1267,4371,0,7100,85,79,62,265,0,10678,11,10483,38704,37469,63.43,80.36
"2015-01-15 20:00:00+01:00",286.821,286.821,286.821,1017,79,7,218,0,0,0,76,803,clouds,"broken clouds","4","2015-01-15 20:00:00+01:00",518,962,0,4838,6641,369,0,0,0,0,1272,4037,0,7101,81,77,61,269,0,11114,11,11013,38572,37299,62.01,79.38
"2015-01-15 21:00:00+01:00",286.728,286.728,286.728,1016,82,7,216,0,0,0,84,803,clouds,"broken clouds","4","2015-01-15 21:00:00+01:00",528,920,0,4699,6395,343,0,0,0,1,1250,2885,0,7102,82,80,59,269,0,11935,3,11527,37657,36325,54.12,70.31
"2015-01-15 22:00:00+01:00",286.642,286.642,286.642,1015,86,7,225,1,0,0,80,501,rain,"moderate rain","10","2015-01-15 22:00:00+01:00",474,641,0,4354,5720,336,0,0,0,166,1189,2063,0,7100,82,76,59,261,0,12091,3,12069,34804,33848,42.35,56.77
"2015-01-15 23:00:00+01:00",286.546,286.546,286.546,1015,89,7,219,1,0,0,92,501,rain,"moderate rain","10","2015-01-15 23:00:00+01:00",462,530,0,4065,5457,334,0,0,0,971,1085,1609,0,7101,81,75,59,252,0,11295,3,11549,31605,30737,40.13,53.49
"2015-01-16 00:00:00+01:00",286.458,286.458,286.458,1014,93,7,225,1,0,0,92,501,rain,"moderate rain","10","2015-01-16 00:00:00+01:00",508,545,0,3802,4845,297,0,0,0,1748,1085,1126,0,7101,81,72,59,244,0,10525,6,10850,28330,28342,36,45.92
"2015-01-16 01:00:00+01:00",286.369,286.369,286.369,1021,97,7,230,1,0,0,92,501,rain,"moderate rain","10n","2015-01-16 01:00:00+01:00",464,514,0,3627,4589,293,0,0,0,2709,1071,788,0,7101,81,72,59,241,0,9822,0,9975,26071,26119,34,43.7
"2015-01-16 02:00:00+01:00",284.071,284.071,284.071,1022,95,5,298,1,0,0,92,501,rain,"moderate rain","10n","2015-01-16 02:00:00+01:00",480,510,0,3602,4223,292,0,0,0,3132,1065,644,0,7101,81,73,59,248,0,9202,0,9267,24619,24683,33.04,42.91
"2015-01-16 03:00:00+01:00",284.071,284.071,284.071,1022,95,5,298,1,0,0,92,501,rain,"moderate rain","10n","2015-01-16 03:00:00+01:00",478,531,0,3563,4248,292,0,0,0,3180,1074,656,0,7100,80,69,59,251,0,8451,1,8578,24127,24147,33.04,42.15
"2015-01-16 04:00:00+01:00",284.071,284.071,284.071,1022,95,5,298,1,0,0,92,501,rain,"moderate rain","10n","2015-01-16 04:00:00+01:00",478,510,0,3407,4204,290,0,0,0,3358,1072,518,0,7101,81,69,59,261,0,8754,4,8099,23954,24030,33.73,42.73
"2015-01-16 05:00:00+01:00",280.914,280.914,280.914,1024,93,3,301,0,0,0,0,500,rain,"light rain","10n","2015-01-16 05:00:00+01:00",499,511,0,3476,4138,292,0,0,0,3224,1044,579,0,7100,81,71,59,261,0,8971,4,8683,24612,24561,35,45.02
"2015-01-16 06:00:00+01:00",280.914,280.914,280.914,1024,93,3,301,0,0,0,0,500,rain,"light rain","10n","2015-01-16 06:00:00+01:00",497,570,0,3637,4558,296,0,0,0,1859,1091,962,0,7102,80,71,59,262,0,8614,2,8602,27024,27025,40.69,50.41
"2015-01-16 07:00:00+01:00",280.914,280.914,280.914,1024,93,3,301,0,0,0,0,500,rain,"light rain","10n","2015-01-16 07:00:00+01:00",508,628,0,4132,5522,341,0,0,0,402,1130,1312,0,7100,81,73,59,267,0,8693,12,8277,31796,31518,57.93,66.58
"2015-01-16 08:00:00+01:00",280.671,280.671,280.671,1026,94,3,305,0,0,0,0,800,clear,"sky is clear","01n","2015-01-16 08:00:00+01:00",523,789,0,4980,6111,357,0,0,0,1,1178,2277,0,7100,90,69,40,269,0,9101,47,8769,35288,34642,64.89,78.3
"2015-01-16 09:00:00+01:00",280.671,280.671,280.671,1026,94,3,305,0,0,0,0,800,clear,"sky is clear","01d","2015-01-16 09:00:00+01:00",527,646,0,4879,6052,345,0,0,0,2,1220,3213,0,7105,90,69,352,268,0,9430,416,9186,36377,35662,70.52,85.84
"2015-01-16 10:00:00+01:00",280.671,280.671,280.671,1026,94,3,305,0,0,0,0,800,clear,"sky is clear","01d","2015-01-16 10:00:00+01:00",520,533,0,4774,5501,365,0,0,0,96,1233,4058,0,7104,91,69,1229,272,0,9482,1032,9546,36967,36343,71.25,89.11
"2015-01-16 11:00:00+01:00",285.344,285.344,285.344,1027,99,2,251,0,0,0,0,800,clear,"sky is clear","01d","2015-01-16 11:00:00+01:00",478,597,0,4894,5460,354,0,0,0,110,1229,3225,0,7102,90,75,1855,265,0,10147,1628,9912,36823,36335,68.69,85.59
"2015-01-16 12:00:00+01:00",285.344,285.344,285.344,1027,99,2,251,0,0,0,0,800,clear,"sky is clear","01d","2015-01-16 12:00:00+01:00",461,724,0,4765,5816,367,0,0,0,220,1155,2340,0,7101,90,76,2270,254,0,11129,2276,10797,36450,35955,62.56,78.55
"2015-01-16 13:00:00+01:00",285.344,285.344,285.344,1027,99,2,251,0,0,0,0,800,clear,"sky is clear","01d","2015-01-16 13:00:00+01:00",469,730,0,4238,5715,371,0,0,0,564,1077,1837,0,7102,87,75,2466,261,0,12417,2613,11646,36098,35583,58.34,71.22
"2015-01-16 14:00:00+01:00",285.483,285.483,285.483,1026,86,5,270,0,0,0,88,804,clouds,"overcast clouds","04d","2015-01-16 14:00:00+01:00",493,745,0,4116,5456,367,0,0,0,964,1054,1060,0,7102,89,76,2388,266,0,13423,2538,12710,34828,34322,48.84,61.29
"2015-01-16 15:00:00+01:00",285.667,285.667,285.667,1027,83,5,274,0,0,0,44,802,clouds,"scattered clouds","03d","2015-01-16 15:00:00+01:00",498,782,0,4388,5508,345,0,0,0,1483,1070,1248,0,7101,91,78,2126,265,0,13229,2272,13327,34019,33777,46.25,59.4
"2015-01-16 16:00:00+01:00",285.483,285.483,285.483,1026,86,5,270,0,0,0,88,804,clouds,"overcast clouds","04d","2015-01-16 16:00:00+01:00",495,760,0,4811,5876,345,0,0,0,1033,1128,1256,0,7101,92,77,1652,257,0,12153,1691,12385,33853,33460,54.02,66.69
"2015-01-16 17:00:00+01:00",284.855,284.855,284.855,1027,85,4,273,0,0,0,90,804,clouds,"overcast clouds","4","2015-01-16 17:00:00+01:00",501,859,0,4910,6159,356,0,0,0,67,1189,1668,0,7101,93,74,773,252,0,11248,765,11017,34258,33784,58.98,71.61
"2015-01-16 18:00:00+01:00",284.227,284.227,284.227,1027,84,3,277,0,0,0,92,804,clouds,"overcast clouds","04d","2015-01-16 18:00:00+01:00",500,933,0,6025,6225,365,0,0,0,0,1215,3058,0,7100,93,77,222,260,0,9878,187,10038,36326,35633,63.52,82.21
"2015-01-16 19:00:00+01:00",284.227,284.227,284.227,1027,84,3,277,0,0,0,92,804,clouds,"overcast clouds","04n","2015-01-16 19:00:00+01:00",498,966,0,5963,6505,373,0,0,0,0,1226,4489,0,7100,91,80,99,270,0,9563,33,9097,37410,36821,66.94,84.46
"2015-01-16 20:00:00+01:00",279.538,279.538,279.538,1030,91,3,280,0,0,0,0,800,clear,"sky is clear","01n","2015-01-16 20:00:00+01:00",499,971,0,5804,6641,370,0,0,0,0,1229,4178,0,7102,85,82,88,271,0,9971,18,9500,37004,36669,64.89,82.09
"2015-01-16 21:00:00+01:00",279.538,279.538,279.538,1030,91,3,280,0,0,0,0,800,clear,"sky is clear","01n","2015-01-16 21:00:00+01:00",499,954,0,6363,6654,364,0,0,0,0,1234,3883,0,7102,80,77,75,266,0,9614,37,9839,36315,36015,59.88,76
"2015-01-16 22:00:00+01:00",279.538,279.538,279.538,1030,91,3,280,0,0,0,0,800,clear,"sky is clear","01n","2015-01-16 22:00:00+01:00",481,941,0,5891,6406,361,0,0,0,1,1181,2734,0,7103,80,79,75,267,0,9612,36,9487,34030,33847,55.02,68.82
"2015-01-16 23:00:00+01:00",279.538,279.538,279.538,1030,91,3,280,0,0,0,0,800,clear,"sky is clear","01n","2015-01-16 23:00:00+01:00",457,898,0,5066,5992,347,0,0,0,26,1128,1516,0,7104,80,77,75,268,0,9578,32,9505,31310,31243,45.34,58.81
"2015-01-17 00:00:00+01:00",277.881,277.881,277.881,1031,92,3,302,0,0,0,0,800,clear,"sky is clear","01n","2015-01-17 00:00:00+01:00",461,896,0,4909,5546,287,0,0,0,715,1076,914,0,7104,80,74,75,264,0,9550,34,9235,29129,28889,36.54,50.65
"2015-01-17 01:00:00+01:00",277.881,277.881,277.881,1031,92,3,302,0,0,0,0,800,clear,"sky is clear","01n","2015-01-17 01:00:00+01:00",433,893,0,4258,5447,269,0,0,0,2145,1056,781,0,7102,80,73,74,261,0,9273,35,9170,26616,26782,33.8,47.98
"2015-01-17 02:00:00+01:00",277.881,277.881,277.881,1031,92,3,302,0,0,0,0,800,clear,"sky is clear","01n","2015-01-17 02:00:00+01:00",417,812,0,4154,5036,267,0,0,0,2932,1042,743,0,7103,81,74,57,260,0,8637,17,8834,24814,25083,33.04,46.67
"2015-01-17 03:00:00+01:00",275.653,275.653,275.653,1032,90,1,307,0,0,0,0,800,clear,"sky is clear","01n","2015-01-17 03:00:00+01:00",405,644,0,4224,4855,276,0,0,0,2974,976,726,0,7104,80,75,38,266,0,8014,2,8180,23925,24086,33.04,46.66
"2015-01-17 04:00:00+01:00",275.653,275.653,275.653,1032,90,1,307,0,0,0,0,800,clear,"sky is clear","01n","2015-01-17 04:00:00+01:00",408,595,0,4090,4926,276,0,0,0,2976,977,624,0,7105,80,72,38,260,0,7669,2,7714,23574,23651,33.04,45.48
"2015-01-17 05:00:00+01:00",275.653,275.653,275.653,1032,90,1,307,0,0,0,0,800,clear,"sky is clear","01n","2015-01-17 05:00:00+01:00",441,553,0,4192,5115,278,0,0,0,2867,926,765,0,7104,80,71,38,265,0,7110,0,7366,23512,23539,34,46.52
"2015-01-17 06:00:00+01:00",273.688,273.688,273.688,1033,83,1,323,0,0,0,0,800,clear,"sky is clear","01n","2015-01-17 06:00:00+01:00",472,528,0,4317,4953,282,0,0,0,2060,925,720,0,7103,79,73,37,258,0,6581,0,6668,24045,24025,36,47.61
"2015-01-17 07:00:00+01:00",273.688,273.688,273.688,1033,83,1,323,0,0,0,0,800,clear,"sky is clear","01n","2015-01-17 07:00:00+01:00",486,621,0,4216,4943,285,0,0,0,736,939,909,0,7104,79,74,37,257,0,6513,5,6236,25660,25467,41.19,51.97
"2015-01-17 08:00:00+01:00",273.688,273.688,273.688,1033,83,1,323,0,0,0,0,800,clear,"sky is clear","01n","2015-01-17 08:00:00+01:00",497,776,0,4121,5320,305,0,0,0,27,1041,1532,0,7102,80,73,62,259,0,6259,104,6310,27391,27120,48.2,58.88
"2015-01-17 09:00:00+01:00",275.678,275.678,275.678,1034,83,1,317,0,0,0,0,800,clear,"sky is clear","01d","2015-01-17 09:00:00+01:00",487,965,0,4581,5684,303,0,0,0,0,1171,3067,0,7101,80,76,771,264,0,5823,713,5935,30302,29980,60.64,68.81
"2015-01-17 10:00:00+01:00",275.678,275.678,275.678,1034,83,1,317,0,0,0,0,800,clear,"sky is clear","01d","2015-01-17 10:00:00+01:00",503,976,0,4678,5818,305,0,0,0,0,1191,3786,0,7102,81,78,1914,270,0,5356,1815,5592,32302,32225,64.88,73.52
"2015-01-17 11:00:00+01:00",283.14,283.14,283.14,1035,95,2,335,0,0,0,0,800,clear,"sky is clear","01d","2015-01-17 11:00:00+01:00",514,974,0,4647,5792,298,0,0,0,0,1188,3700,0,7103,81,77,2804,272,0,5293,2805,5285,32532,32480,64.88,73.67
"2015-01-17 12:00:00+01:00",283.14,283.14,283.14,1035,95,2,335,0,0,0,0,800,clear,"sky is clear","01d","2015-01-17 12:00:00+01:00",536,973,0,4269,5775,303,0,0,0,0,1149,3054,0,7103,79,76,3408,268,0,5581,3457,5401,31904,31863,62.5,71.88
"2015-01-17 13:00:00+01:00",283.14,283.14,283.14,1035,95,2,335,0,0,0,0,800,clear,"sky is clear","01d","2015-01-17 13:00:00+01:00",524,955,0,4251,5722,303,0,0,0,0,1118,2315,0,7103,80,75,3584,264,0,6038,3558,5774,31786,31659,58.69,68.06
"2015-01-17 14:00:00+01:00",284.808,284.808,284.808,1033,85,1,280,0,0,0,0,800,clear,"sky is clear","01d","2015-01-17 14:00:00+01:00",513,917,0,4446,5548,299,0,0,0,0,1105,1578,0,7102,80,75,3496,268,0,6474,3312,6184,31219,30894,47,58.83
"2015-01-17 15:00:00+01:00",284.808,284.808,284.808,1033,85,1,280,0,0,0,0,800,clear,"sky is clear","01d","2015-01-17 15:00:00+01:00",523,744,0,4137,5400,294,0,0,0,57,1106,1101,0,7101,79,75,3203,262,0,6520,2822,6420,29977,29725,40.4,51.47
"2015-01-17 16:00:00+01:00",284.808,284.808,284.808,1033,85,1,280,0,0,0,0,800,clear,"sky is clear","01d","2015-01-17 16:00:00+01:00",522,750,0,4234,5485,294,0,0,0,175,1101,1051,0,7101,80,75,2515,263,0,6174,2016,6318,29407,29039,39.84,51
"2015-01-17 17:00:00+01:00",280.604,280.604,280.604,1032,81,1,230,0,0,0,8,800,clear,"sky is clear","02d","2015-01-17 17:00:00+01:00",517,890,0,4837,5661,294,0,0,0,4,1110,1794,0,7099,78,76,1121,263,0,5629,801,5924,29815,29191,43.1,55.19
"2015-01-17 18:00:00+01:00",280.846,280.846,280.846,1032,77,1,226,0,0,0,20,801,clouds,"few clouds","02n","2015-01-17 18:00:00+01:00",516,939,0,5673,5847,294,0,0,0,1,1150,4379,0,7099,80,78,233,260,0,5449,165,5367,32270,31620,56.68,72.1
"2015-01-17 19:00:00+01:00",280.846,280.846,280.846,1032,77,1,226,0,0,0,20,801,clouds,"few clouds","02n","2015-01-17 19:00:00+01:00",529,950,0,5857,5854,295,0,0,0,0,1181,5560,0,7101,80,75,89,260,0,5808,62,5576,33840,33274,59.82,75.99
"2015-01-17 20:00:00+01:00",277.903,277.903,277.903,1031,85,3,203,0,0,0,36,802,clouds,"scattered clouds","03n","2015-01-17 20:00:00+01:00",532,957,0,5780,5861,296,0,0,0,0,1195,5485,0,7102,80,78,79,263,0,6118,28,6135,34565,33865,57.59,74
